UDI,Server Type,CPU Utilization [%],Memory Usage [%],Air Temperature [K],Disk I/O Operations,Network Latency [ms],Power Consumption [W],Machine Failure,Vibration Level [g],Cooling Efficiency [%],Network Throughput [Mbps]
3993,M,56,73,292.042018521706,2177,42.317542562660705,378.3926670801779,0,1.1000212492818537,69,417
3994,L,30,48,292.05634088298973,2824,29.037023585688434,354.8469247827168,0,1.4145841938115404,94,460
3995,L,29,40,294.1068214837152,1608,26.025409938000596,396.15229285062327,0,1.2399372262029507,71,740
3996,L,32,21,294.7174848743714,2827,33.22644619958116,340.83938756981877,0,1.4320071838994104,84,790
3997,L,77,42,297.48760740700635,2372,29.793679794638837,324.5496920825056,0,1.705590081676653,75,724
3998,L,30,67,294.7338805700271,3837,29.30320040192421,253.9377577867183,1,1.6362465146559915,52,392
3999,M,30,21,294.3584036628848,2789,30.958129697106962,387.10134763062194,1,1.4002320397271553,90,526
4000,L,10,34,294.4212499890762,3641,32.19983160913049,366.868184165937,0,1.4305259972638633,100,575
4001,M,24,47,290.49476566848,4600,40.10973063497433,322.09105016704467,0,1.362739445163969,70,856
4002,H,26,57,294.0199339689873,3347,23.303823483889317,372.20450338622715,1,1.6426587020936743,78,545
4003,M,60,91,296.26923348506796,3739,39.66584049967956,299.60191720009544,0,2.266849627800662,100,406
4004,L,72,92,295.17397430247934,1727,28.911698869851197,452.6064710543569,1,1.3041462339052292,50,664
4005,L,23,64,296.55154444305816,2557,34.4826333776453,259.7280102325403,0,1.268902048398589,70,612
4006,L,68,12,297.16390788153365,1235,30.759320569077175,326.48436002679324,1,1.5450424365393516,96,547
4007,L,92,78,291.70965179825197,1964,30.111577934658648,334.507981046632,1,1.1923168076942363,54,357
4008,L,59,44,293.69922634021236,3944,30.974641130104466,333.8109282814974,0,1.6625872876668115,92,229
4009,M,43,60,297.0081296629983,1210,26.036132090173307,345.78082582880484,0,2.1873675255122826,52,590
4010,L,15,36,295.2097727277277,1285,38.02258399759205,348.6294874303095,1,2.115520908609116,75,669
4011,L,58,46,294.70102319597163,3470,32.81399214854,357.64928916838886,0,1.3736470581742986,93,116
4012,L,15,94,297.0673059701436,2742,31.920566004182703,334.4592568413541,0,1.2183265777978003,77,313
4013,M,78,25,293.4165933686491,1493,28.45289257949146,310.1902164556382,1,1.8051700715152696,85,307
4014,L,16,34,293.53694427090875,2017,23.077087176783213,362.54309933737204,1,1.735735889207809,84,816
4015,M,86,42,293.4056689865615,4490,33.40209485019154,449.0756451846987,0,1.6427864450397378,94,618
4016,L,60,71,292.34096644150833,3884,33.69207553939077,287.76751867264096,1,1.4538423941566465,70,469
4017,H,10,26,294.5566701874154,3814,32.973297451428124,328.46747969333705,0,1.6607398921275194,72,417
4018,H,22,52,295.36077213425756,2989,30.45732706063052,377.5125758592578,1,1.4304302604160741,51,632
4019,L,52,39,292.91191802300347,3392,28.886832750874916,417.49372769688813,0,1.6991132821375743,96,578
4020,L,36,50,294.7856624553342,1522,36.18245295998672,515.682831181141,0,1.6021811933613759,54,860
4021,L,80,13,293.80418571258707,1818,32.36061835558571,408.65592229426323,0,1.4733231522108623,52,675
4022,L,12,75,294.8464464824867,3366,31.41137061275269,312.5455654039719,1,1.7400052115886915,58,142
4023,M,67,69,297.8888881003743,2365,22.6803282599308,394.018186666716,1,1.1398443780677505,90,954
4024,H,98,18,295.172163338172,4450,20.834457040716682,369.1299547911149,1,1.7497905002379497,71,792
4025,M,26,40,295.21198039524364,4617,41.62357094285999,301.7047072364835,1,1.7730175960973942,69,268
4026,H,54,98,299.0758424873365,2656,34.138852509027416,328.1366039962691,0,1.250476984628267,90,593
4027,L,87,78,293.98525490024605,4819,36.483685536432084,259.10161157986136,0,1.2303277508056287,85,893
4028,L,67,33,296.22553840927776,4064,21.90501882397353,263.9149094334375,1,0.9805308822412908,53,833
4029,M,65,33,293.9375760732101,3742,34.96503941977038,315.6189754767405,0,1.7625535298001789,83,201
4030,L,63,54,296.5715049018529,1589,28.579617879559315,356.75630849335516,1,1.5169145199418317,81,381
4031,M,96,46,293.1904307494387,1634,30.5568826855877,401.75328403815905,0,1.1957088961117828,64,351
4032,L,97,67,294.33029947641785,2811,32.70177822157878,333.54479967253906,1,1.8076503584619283,64,681
4033,L,38,92,293.87771366756226,1207,30.89971308177581,305.54667186347774,0,1.3773196714891744,66,593
4034,H,63,32,292.9128665204334,3233,30.87054764859933,447.76762244685955,1,1.2861993206624085,91,678
4035,L,36,44,290.74733891648157,1976,25.591820121101463,294.2094752745215,1,1.8646117496001484,79,726
4036,H,54,72,295.81489488605655,3064,33.05944860411182,301.9286659082633,0,1.2390588264963818,85,316
4037,H,96,15,293.72631287213176,2313,25.543948748527477,327.5834093470451,0,1.4718106825098871,62,844
4038,M,40,15,294.456743233642,1253,25.872975332353313,428.0794107128846,1,1.4099661866252347,55,306
4039,M,45,39,294.7409855571207,1970,30.51862821024935,386.11555816860175,0,1.4287079267247602,80,862
4040,M,90,10,292.06826371078694,1610,23.692913441061258,320.6922051414963,1,1.293966948159598,69,926
4041,H,70,72,294.21397113372285,3493,35.87781274606574,340.8442104267064,1,1.7845487199607641,65,632
4042,L,46,17,291.42664942931924,4043,35.90570738935645,345.0729044779674,1,1.4517786564249564,69,141
4043,L,76,37,294.080805963182,2479,27.872823514167873,262.95740440247073,1,1.3812617075372746,51,169
4044,M,45,98,297.9963964367241,2170,28.74564466281043,368.9462286190178,0,1.4813226098178203,65,634
4045,L,14,42,293.9241750490065,1883,30.178077401712347,350.03118558461006,0,1.2976925125655208,84,540
4046,L,55,62,292.7049054302241,4185,20.160252070606408,340.09544682572204,0,1.6847439000150441,68,986
4047,L,88,47,294.0196745103534,4168,22.6419102549873,364.32332092616787,0,1.421373671168194,88,408
4048,M,61,61,298.1367834120067,4453,33.60656013816374,389.20782042332706,1,1.826832281134105,85,865
4049,H,58,87,294.1016342250504,2399,31.948555109803568,348.0642766411927,1,2.1272567073432374,81,993
4050,L,15,20,291.90023829779153,4030,28.192543303565433,342.30641813361603,1,1.2433981086878572,96,559
4051,H,19,11,291.34869840960795,1505,27.815486828538543,389.28318245907815,0,0.8679357769336387,84,766
4052,M,32,62,294.18960736709903,4393,33.55335714952931,291.6986342400963,0,1.4512997068179623,53,306
4053,H,26,77,296.62640043377434,3375,20.58433855365454,286.11228790639154,1,1.2568772344808046,82,299
4054,M,93,86,295.88204563364303,1348,39.40616461874616,341.5880933567075,0,1.232300817746342,55,892
4055,M,53,16,297.1956309661634,4241,34.609645751778885,387.55400432862746,0,1.3114605371301096,81,782
4056,L,50,76,296.2557382253048,3354,28.002893744095775,346.19474506050176,0,1.5980961576516761,52,787
4057,H,24,18,295.0224455273466,1198,31.909401699831996,400.7045778725109,1,0.8891613748526312,70,928
4058,L,53,87,290.0,4248,36.89944600141161,337.78680076204233,1,1.8121151677338392,89,502
4059,H,67,72,297.7696975626972,2147,24.762822416981862,430.78094680870635,0,1.8999947519015306,75,134
4060,H,95,20,292.0864345925018,2180,36.42007436787325,342.29971414400967,1,1.227364826804457,96,120
4061,L,59,46,299.6212123689513,3654,29.927798135866375,384.1259814724725,1,1.2543267355915313,56,629
4062,L,61,23,293.46633977901007,4357,33.40795097451624,387.411573464019,1,1.5018754643395968,88,576
4063,M,79,28,293.5491703909823,1610,34.38364745335038,372.4392733560528,1,1.4243974846791085,95,958
4064,L,77,17,293.93436059391706,1920,30.83265989276602,356.8682522428422,0,1.4883942153421728,81,395
4065,H,72,16,295.0274152385498,2902,35.466438382296154,339.9236513501496,0,1.4958953116023925,86,173
4066,L,67,68,292.25842950001424,4952,27.87965302892237,371.897279795259,1,1.2851901560315944,64,280
4067,L,32,72,293.2303545173174,3282,29.883315511029085,403.0116589079728,1,1.4668827260568515,53,360
4068,H,53,16,296.86898958810934,2725,26.144783504015393,412.62095618436564,1,1.2558369503268958,66,505
4069,M,92,64,297.6820728174687,2317,26.545691695578213,317.813201800975,1,1.6584900415238406,87,219
4070,H,53,12,292.7895528813125,1784,30.955316735669488,308.9343263211543,0,1.3374331603954535,94,283
4071,L,61,76,295.6670806118273,3889,34.2483091665962,295.1834823871021,0,1.0896731970612068,67,779
4072,M,76,27,293.9531582755137,4968,23.564766128240606,288.4028118257499,0,1.052816461369139,66,356
4073,M,37,54,296.00422227186704,4089,31.962975308525657,371.38947587639643,1,1.5067657639266718,91,560
4074,M,76,45,293.20511142592284,1958,35.866659768233134,379.4522581696623,1,1.4790966741102507,63,510
4075,M,87,25,296.46224832319604,2197,36.596542074561235,413.051468581577,0,1.2765214041537232,50,532
4076,M,27,88,294.73345803709805,2426,29.425253274745376,352.6958898882353,0,1.7583815934662017,82,723
4077,L,36,38,294.01540919903664,3428,24.73417970300273,332.9507994721236,0,1.964905496020791,66,413
4078,L,60,68,294.92540610879286,2841,33.34618959951916,444.5950012261486,1,1.8696451164131571,81,692
4079,M,69,27,297.8888093475681,4191,32.21971649870773,334.85229719392123,1,1.933975252097178,89,555
4080,L,83,58,294.8110196068488,1767,29.993786781486417,283.4933664246478,1,1.783760014790966,98,703
4081,M,58,55,295.5699641845995,3143,28.570886468032285,316.70110874018553,1,1.7064413805767051,91,381
4082,L,24,92,295.1797771149855,4893,31.683345399238803,304.09281077910805,0,1.7279920253309928,80,887
4083,M,92,38,295.1884215910002,3078,32.102956446803105,397.96141635830077,1,1.7018222304140147,87,438
4084,M,82,79,297.4360036873821,3144,27.949428887238753,310.2236612807767,1,1.534044818988694,88,241
4085,L,77,59,296.6646689348167,2493,28.9101875796827,423.0218408864809,0,1.595770845559462,76,853
4086,L,24,64,292.27979352375695,1704,23.049262994714965,351.94022085623646,0,1.5687202509726546,97,733
4087,L,60,36,296.0973057784971,2768,31.540755043504817,363.88002146523144,1,2.072916852012848,66,764
4088,M,57,16,298.22439094081506,2069,32.073103412343485,396.9099600998296,0,1.522364715448893,79,263
4089,H,81,100,294.53446261397977,4874,23.85275795258245,403.4292763514985,0,1.5366132694613472,88,255
4090,L,10,92,296.70940086977254,3283,29.468892799902232,336.10326013412197,0,1.8342255789740978,55,619
4091,M,16,90,290.0,4632,27.38146277504732,405.53569455473826,0,1.6139632801223283,60,404
4092,L,62,50,293.067729582443,3384,35.70540164556891,360.50778734020105,1,1.6892507713213452,55,324
4093,L,40,20,299.7898452649029,3721,23.663176199587337,372.8877521444761,0,1.5398918502259629,79,873
4094,H,27,14,296.5265203182633,3332,35.598538961480195,268.3537136311311,0,1.5236901848845013,67,828
4095,L,21,75,295.4364852897213,3181,36.359346054799246,383.86838422512466,0,1.7841619193189415,90,356
4096,L,57,65,298.6812576608543,1768,17.860515205858963,300.7826192796482,0,0.9906007453394663,53,225
4097,L,39,21,292.77852749797,3742,33.21059660915013,418.0130733193182,1,1.56747042321947,81,961
4098,L,16,51,297.53841817005866,3586,32.53329759995948,455.5312508994051,0,0.974410834216716,58,232
4099,L,12,84,293.28500066867673,4723,22.386116005928354,283.7889565266198,1,0.9939786502267383,52,684
4100,L,72,19,295.1892908128608,1259,28.38991334423506,423.922151818217,1,0.8302763679895717,76,491
4101,M,15,37,291.7502980795508,3550,27.824212909558973,376.43261650060566,0,1.6600390064722297,52,443
4102,L,24,16,294.23277006119287,3639,25.267973333894275,323.4284293969851,1,1.1283764267096785,95,474
4103,M,80,23,297.64730820435517,2203,26.815177438474937,267.44435592931046,0,1.301970936083425,76,268
4104,L,52,86,293.97881608308484,3943,34.25243172046394,192.94073111692137,0,1.7530152368087453,85,171
4105,L,100,78,295.9861519993446,4338,30.42163071021167,407.97617867994177,0,1.3922904489047072,62,457
4106,M,90,70,294.0265022702238,2587,27.031874731453126,411.82924347969845,0,1.3344235166790055,97,824
4107,H,27,60,295.8613215932017,4069,24.259554134100448,321.4172722004964,1,1.8485578110063636,57,758
4108,L,31,51,296.4895890265407,1083,34.203689187638105,309.89434125281116,0,1.6283913608511782,63,102
4109,H,70,17,293.64382890604196,1409,38.46752413679033,351.22417622271024,0,1.3758863511489687,75,394
4110,M,70,59,293.2692154765425,2179,28.905936362870555,345.96767388456396,0,1.5985618636732306,86,627
4111,M,62,10,294.19554362598046,4561,29.542266204912437,398.65564762862994,0,1.1493959508217306,78,164
4112,M,35,78,294.15192868937504,3375,42.7660735399016,349.82631887429784,1,1.3106139251984503,52,941
4113,L,100,20,290.95196423447874,2985,34.194056494595756,399.1291318675414,0,1.944699195565954,73,297
4114,L,49,57,295.66986622744537,2639,35.513944448693486,315.9566030216562,1,1.0984846652058748,64,424
4115,M,97,19,295.7632700768311,3393,27.131163075132005,360.34791233042154,0,1.2919492670406196,86,372
4116,L,17,24,291.40664674376205,3970,25.768885546077993,384.2254928845552,1,1.3822150601867749,63,376
4117,H,30,56,296.67792051104976,3144,36.43374995186711,333.77277352018683,0,1.310571641715665,89,448
4118,L,52,34,294.2004544389465,3684,32.285764666674105,345.7999925763349,0,1.6059970193591486,80,929
4119,L,30,15,295.6565616529098,3230,30.958779935899376,448.1083889246705,0,1.5423764548326346,60,230
4120,M,12,20,294.50360090254327,4398,32.09021663908016,418.7530815250224,1,1.6600691968500731,75,393
4121,L,40,26,295.6521047463059,4637,38.62414561328322,290.85299902453437,1,1.6962673179250425,50,543
4122,M,36,24,295.23433775729444,1813,26.32774900394883,364.96033058503724,0,1.6600293864488695,74,191
4123,M,36,25,296.7557331070874,4747,30.792389400683703,252.0716303855765,1,1.9106451018242325,70,804
4124,H,82,65,295.00380879928224,1895,26.589015554024872,373.02761350903774,1,1.7907309844394679,100,431
4125,M,66,75,296.5079834601422,1660,31.39023725848659,307.4587835226038,1,1.4317060711343983,83,755
4126,M,42,45,297.84957065797727,1944,34.00610556065541,339.8560900500049,1,1.931927147121394,52,444
4127,M,99,92,294.8359727166448,3849,31.577747425751433,379.11209435073033,0,1.3189948210346703,98,949
4128,H,53,47,294.47317593415085,3425,38.66551017919964,363.75973879892564,0,1.3670645967895996,56,235
4129,L,52,94,296.125235265387,2110,27.424843692955452,309.2492785556819,0,1.524318708909197,60,937
4130,L,40,84,290.8786040370709,4745,32.73413744503238,283.38021482705483,1,1.7472198511968033,80,533
4131,L,74,12,293.25179306369347,3727,36.3885855198037,370.9612940510447,1,1.58785588449337,75,556
4132,L,93,27,293.1817584389071,2158,28.10948390244573,314.20886423100904,1,1.4543511517057484,72,321
4133,M,85,88,296.1043208297617,3137,27.663468602888482,337.3766871993482,1,1.457224578015051,65,695
4134,M,26,98,295.300222319496,3535,29.23650060473215,288.6319968636739,0,1.8440014006906658,99,309
4135,M,24,63,297.5362304088726,1819,22.767686598097534,235.24210219339534,0,1.480546257409011,68,840
4136,L,43,88,297.41628985865236,2840,35.67972962038266,381.02315305612734,1,1.714787064641042,69,384
4137,M,89,26,291.0777901279551,2910,30.805085415905314,326.8726251606868,1,0.8279192748305597,59,814
4138,L,13,91,291.6268635870744,4664,21.55687158410933,311.4538574559127,0,0.9447331522144672,93,565
4139,M,81,91,295.07729769285265,3910,27.86801553394206,419.21109255820227,1,1.886157506297151,95,900
4140,M,98,22,291.9061212471862,1742,36.558031674500754,390.5108230742807,1,0.7819934120984885,71,358
4141,L,88,72,291.05551862820806,4160,28.358566243662594,369.7922712627061,1,0.9508718141970354,72,471
4142,L,37,23,293.52410142651564,2316,37.84486758666712,354.87149609803697,1,1.5001772921962433,57,447
4143,L,82,68,290.82993483691195,1445,28.63546415089003,283.3614022052109,1,1.763697581665229,88,488
4144,H,11,45,292.9446826047107,4470,22.758607384769338,377.5691701011276,1,0.8434797115983216,62,670
4145,H,26,27,296.4227992990375,4585,19.404009568713455,412.94283502111773,0,1.488938310710933,62,359
4146,M,67,14,294.02796784920713,2418,40.49501985976898,348.3250874347174,1,1.7311848176025062,56,757
4147,L,83,23,297.9954576666488,3911,25.894563916671995,408.6900409411965,0,1.3377478745281086,78,254
4148,L,18,34,293.86368353212265,4805,27.057784509365494,306.8675829965979,0,1.414771097643074,94,757
4149,M,40,53,296.1062222869775,2040,29.434230469141283,275.21761902207186,1,1.7383352143943303,58,805
4150,M,75,48,293.9411134231616,3007,31.24866551876123,319.28061291922467,1,1.5569593979116314,75,233
4151,L,97,21,294.56784942242814,2731,25.042330552992276,361.21651324400653,0,1.4685460548496179,55,339
4152,L,71,70,294.21546247538146,2655,36.391204032402925,350.1805848537642,0,1.2561531035869176,82,861
4153,M,28,71,296.11232887310166,4313,31.537529075808063,335.7200530518925,1,1.287742278450991,78,966
4154,L,90,62,296.4489331567318,2980,36.135060985990194,376.57963083130045,1,1.5875151805536272,68,566
4155,L,83,62,299.1229770165943,3733,20.081142354882484,344.65896200928483,0,1.4051480920641546,81,832
4156,L,64,37,295.0297485944972,2567,32.43956508462334,279.70013595884467,0,1.2137749742922752,70,366
4157,M,37,44,296.0956902972853,2810,32.013462430208506,375.1246097304944,1,1.1472031333548918,66,521
4158,H,59,74,292.94643507480333,4778,29.854695519164,317.45633212681713,1,0.829459814817051,83,292
4159,H,74,12,296.37535671895256,2027,27.381887205297947,357.27483739752176,0,1.2890458294846108,68,286
4160,M,12,52,295.0504671290435,3328,22.557887283027362,331.2341574009511,1,1.4957597405410732,60,921
4161,M,88,59,290.0,4016,23.1597662421227,279.3659214546189,1,1.869089148518959,85,632
4162,L,61,80,293.26243210463883,3580,36.49501381706678,367.3504640834491,1,1.7573572823957775,72,326
4163,M,19,18,290.85263656864026,2494,31.87685919473615,317.07138627956107,1,1.3879545071677153,72,732
4164,L,30,45,293.5232259084703,4309,28.998868089158616,303.4909120361749,1,1.351129282954264,83,363
